Timestamp_sec,Timestamp_nanosec,IMU_Accel_X,IMU_Accel_Y,IMU_Accel_Z,Landmark_X,Landmark_Y,Landmark_Z,Optimized_Pose_X,Optimized_Pose_Y,Optimized_Pose_Z
1787727001,647033415,-1.6210643079935573e-17,-0.003983665461567519,-9.779551608687092,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.174748301641616,3.064419087544239,-3.6089042984846245
1787727001,650400486,-1.6490465184447094e-17,-0.003983670227510517,-9.77956330866189,-2.5096137523651123,2.968567371368408,0.0029578953981399536,-2.1750974233613176,3.064762708775419,-3.9625324037763856
1787727001,675399156,-1.7060510076628553e-17,-0.003983679870009177,-9.77958698015594,-2.4236361980438232,2.9421918392181396,0.005494691431522369,-2.501957767524726,3.0345600665441337,-4.948736776864466
1787727001,682693327,-1.7060510076628553e-17,-0.003983679870009177,-9.77958698015594,-2.4236361980438232,2.9421918392181396,0.005494691431522369,-2.175126679786094,3.0646601084186775,-4.314731803044026
1787727001,695578582,-1.8545623709510047e-17,-0.003983704617272662,-9.779647732531549,-2.4236361980438232,2.9421918392181396,0.005494691431522369,-2.281509112534146,3.0125320879477955,-2.671499655160903
1787727001,725139284,-1.8545623709510047e-17,-0.003983704617272662,-9.779647732531549,-2.4236361980438232,2.9421918392181396,0.005494691431522369,-2.4663700016498677,3.0197734950593422,-2.818269574442835
1787727001,776858212,-1.9795520096333868e-17,-0.003983725068322735,-9.77969793807756,-2.4676506519317627,2.9566240310668945,0.001819603145122528,-2.4650881008974683,3.029370404452016,-2.6213761455306184
1787727001,804747929,-2.076923594850216e-17,-0.003983740783702985,-9.779736517966779,-2.3532874584198,3.1804380416870117,0.003770269453525543,-2.466473176974683,3.0196742753647867,-3.170615410934966
1787727001,869882839,-2.246038056156653e-17,-0.003983767686529923,-9.779802562062844,-0.23086807131767273,3.5061793327331543,-0.022432276979088783,-2.465615730333239,3.02954600841615,-2.976914523989018
1787727001,884554585,-2.2808952625248548e-17,-0.003983773172786504,-9.77981603034473,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-2.2817471162030536,3.012694756953939,-3.024300661686275
1787727001,903468146,-2.429390616535689e-17,-0.0039837954667692015,-9.779870760129757,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-2.3479053157959933,2.9940759811420614,-2.194655357425919
1787727001,906035477,-2.392942314586624e-17,-0.003983789841133359,-9.77985694968393,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-2.348076985328196,2.9941393708599473,-2.5473374441651977
1787727001,923577468,-2.541243258576854e-17,-0.003983812550799552,-9.779912699935721,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.6506891217158404,3.207811777366421,-2.2623194557502773
1787727001,927662276,-2.541243258576854e-17,-0.003983812550799552,-9.779912699935721,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-2.3497438990932578,3.053075648932475,-1.9798177747049073
1787727001,946497233,-2.6178949356437307e-17,-0.003983824111716674,-9.779941080979942,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-2.350086844012301,3.0533578604804097,-2.332845244280928
1787727001,951260775,-2.6568634937312887e-17,-0.003983829943329961,-9.779955397082448,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.7134410581526094,3.1893289314252584,-1.8851117196021066
1787727001,969591906,-2.6568634937312887e-17,-0.003983829943329961,-9.779955397082448,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.7135270588124658,3.189363366675563,-2.2374875665075424
1787727001,987236603,-2.6568634937312887e-17,-0.003983829943329961,-9.779955397082448,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.9867701811153544,3.1566406073251634,-1.832339404778956
1787727002,2152961,-2.8635006160084433e-17,-0.003983859608696886,-9.78002822297348,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.678931737897813,3.2076473397622283,-2.1809411495071434
1787727002,6884201,-2.90524534169733e-17,-0.0039838656424793775,-9.780043035383768,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.9869250630808684,3.1567573707393866,-2.1848127171300673
1787727002,17122122,-3.033432424651901e-17,-0.0039838839432920665,-9.780087962284352,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.9869929685308911,3.156728017721007,-2.5370822956489048
1787727002,29164934,-2.9902112674287445e-17,-0.003983877809886425,-9.780072905307911,-2.647991418838501,3.0771448612213135,0.0020607896149158478,-1.6789316262572571,3.207622971640211,-2.5338664632365515
1787727002,88694359,-3.303058919270946e-17,-0.003983921432586241,-9.780179995235075,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-1.8965505428225233,3.212774674932744,-1.9747565749413512
1787727002,113599524,-3.349701759757527e-17,-0.003983927794568818,-9.780195613347976,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-1.896569624867325,3.2126971011349217,-2.3272002424107887
1787727002,137635546,-3.444488692801266e-17,-0.003983940615032449,-9.780227086469132,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-1.9870833185910843,3.1567363591294146,-2.889432573918999
1787727002,138871609,-3.4926200352869447e-17,-0.003983947073285532,-9.780242940917736,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-2.1177643998396034,3.1862904750709684,-1.8755466592102703
1787727002,142286682,-3.4926200352869447e-17,-0.003983947073285532,-9.780242940917736,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-2.125358786112368,3.092535702358729,-2.137640489761913
1787727002,155697364,-3.4926200352869447e-17,-0.003983947073285532,-9.780242940917736,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-2.12538964839021,3.09243775544706,-2.4898162725559354
1787727002,158695616,-3.4926200352869447e-17,-0.003983947073285532,-9.780242940917736,-2.390845537185669,2.9663803577423096,-0.0003264322876930237,-2.1254994755871097,3.0924561499751837,-2.842245159919997
